,Square_id,Time_Interval,Country_code,Internet,RRH,Traffic_MB,Traffic_Gbps,Traffic_Mbps,Traffic_fronthaul,Fronthaul_Gbps,eMBB,mMTC,URLLC
102960,1641,0.0,39,35.51413196979727,7113.0,177570.65984898634,2.3676087979864846,2367.6087979864847,63136.23461297292,63.13623461297292,61.87350992071346,0.5682261115167563,0.3156811730648646
102961,1641,0.1,39,28.229697085764887,7113.0,141148.48542882444,1.881979805717659,1881.979805717659,50186.128152470905,50.18612815247091,49.182405589421485,0.4516751533722381,0.25093064076235455
102962,1641,0.2,39,31.36196280039292,7113.0,156809.8140019646,2.090797520026195,2090.797520026195,55754.600534031866,55.754600534031866,54.639508523351225,0.5017914048062867,0.2787730026701593
102963,1641,0.30000000000000004,39,29.97660767416996,7113.0,149883.0383708498,1.9984405116113304,1998.4405116113303,53291.74697630215,53.29174697630215,52.22591203677611,0.47962572278671933,0.26645873488151073
102964,1641,0.4,39,21.84168484335562,7113.0,109208.42421677808,1.4561123228903745,1456.1123228903746,38829.66194374332,38.82966194374332,38.05306870486845,0.34946695749368983,0.1941483097187166
102965,1641,0.5,39,21.771618052008005,7113.0,108858.09026004004,1.4514412034672004,1451.4412034672005,38705.09875912534,38.70509875912534,37.93099678394283,0.348345888832128,0.19352549379562672
102966,1641,1.0,39,23.462924758417284,7113.0,117314.62379208642,1.5641949838944855,1564.1949838944856,41711.86623718628,41.71186623718628,40.87762891244255,0.3754067961346765,0.2085593311859314
102967,1641,1.1,39,22.92520857427772,7113.0,114626.0428713886,1.5283472382851813,1528.3472382851812,40755.9263542715,40.75592635427149,39.940807827186056,0.3668033371884434,0.20377963177135744
102968,1641,1.2,39,17.576871712159797,7113.0,87884.35856079898,1.1717914474773197,1171.7914474773197,31247.771932728523,31.24777193272852,30.62281649407395,0.28122994739455665,0.1562388596636426
102969,1641,1.3,39,15.88788972229968,7113.0,79439.4486114984,1.059192648153312,1059.192648153312,28245.13728408832,28.24513728408832,27.680234538406552,0.25420623555679484,0.1412256864204416
102970,1641,1.4,39,18.515024462505725,7113.0,92575.12231252862,1.2343349641670482,1234.3349641670482,32915.59904445462,32.915599044454616,32.25728706356552,0.2962403914000915,0.1645779952222731
102971,1641,1.5,39,21.23908589203506,7113.0,106195.4294601753,1.415939059469004,1415.939059469004,37758.37491917344,37.75837491917344,37.00320742078997,0.33982537427256093,0.18879187459586722
102972,1641,2.0,39,16.428626320226098,7113.0,82143.13160113049,1.09524175468174,1095.2417546817398,29206.44679151306,29.20644679151306,28.622317855682798,0.2628580211236175,0.1460322339575653
102973,1641,2.1,39,17.215757746746934,7113.0,86078.78873373468,1.1477171831164623,1147.7171831164624,30605.79154977233,30.60579154977233,29.993675718776885,0.27545212394795093,0.15302895774886166
102974,1641,2.2,39,15.241528558024775,7113.0,76207.64279012388,1.0161019038683183,1016.1019038683183,27096.05076982182,27.096050769821822,26.554129754425386,0.2438644569283964,0.1354802538491091
102975,1641,2.3,39,15.903853189993788,7113.0,79519.26594996893,1.060256879332919,1060.256879332919,28273.516782211173,28.27351678221117,27.708046446566946,0.25446165103990054,0.14136758391105586
102976,1641,2.4,39,15.16480660183407,7113.0,75824.03300917035,1.010987106788938,1010.987106788938,26959.656181038343,26.959656181038348,26.42046305741758,0.24263690562934512,0.13479828090519175
102977,1641,2.5,39,17.051987804293375,7113.0,85259.93902146688,1.1367991869528915,1136.7991869528917,30314.644985410443,30.314644985410443,29.708352085702234,0.27283180486869396,0.15157322492705222
102978,1641,3.0,39,16.65703426604657,7113.0,83285.17133023284,1.1104689510697712,1110.4689510697713,29612.505361860567,29.612505361860567,29.020255254623354,0.2665125482567451,0.14806252680930285
102979,1641,3.1,39,16.70489754913946,7113.0,83524.4877456973,1.1136598366092971,1113.6598366092974,29697.595642914595,29.6975956429146,29.10364373005631,0.26727836078623135,0.148487978214573
102980,1641,3.2,39,22.26310549757693,7113.0,111315.52748788464,1.4842070331717954,1484.2070331717953,39578.85421791454,39.57885421791454,38.787277133556245,0.3562096879612308,0.1978942710895727
102981,1641,3.3,39,19.313823851303333,7113.0,96569.11925651669,1.2875882567535557,1287.5882567535557,34335.686846761484,34.33568684676148,33.64897310982625,0.30902118162085335,0.1716784342338074
102982,1641,3.4,39,15.896037622597904,7113.0,79480.18811298952,1.059735841506527,1059.735841506527,28259.62244017405,28.259622440174056,27.694429991370573,0.2543366019615665,0.14129811220087027
102983,1641,3.5,39,14.697687888666826,7113.0,73488.43944333412,0.979845859244455,979.845859244455,26129.22291318547,26.12922291318547,25.606638454921757,0.2351630062186692,0.13064611456592734
102984,1641,4.0,39,16.67127953157374,7113.0,83356.39765786871,1.1114186354382496,1111.4186354382496,29637.83027835332,29.63783027835332,29.045073672786252,0.26674047250517985,0.1481891513917666
102985,1641,4.1,39,15.384955869722209,7113.0,76924.77934861105,1.0256637246481473,1025.6637246481473,27351.03265728393,27.35103265728393,26.80401200413825,0.24615929391555535,0.13675516328641965
102986,1641,4.2,39,14.182753740910243,7113.0,70913.76870455121,0.9455169160606828,945.5169160606828,25213.784428284875,25.213784428284875,24.709508739719176,0.22692405985456385,0.12606892214142437
102987,1641,4.3,39,18.35940242035039,7113.0,91797.01210175194,1.2239601613566926,1223.9601613566929,32638.93763617847,32.63893763617847,31.986158883454898,0.2937504387256062,0.16319468818089233
102988,1641,4.4,39,17.097773432327564,7113.0,85488.86716163783,1.139851562155171,1139.851562155171,30396.04165747122,30.396041657471223,29.788120824321798,0.273564374917241,0.15198020828735612
102989,1641,4.5,39,16.108902002714867,7113.0,80544.51001357434,1.0739268001809912,1073.9268001809912,28638.048004826436,28.638048004826437,28.065287044729907,0.25774243204343794,0.1431902400241322
102990,1641,5.0,39,15.31525722041806,7113.0,76576.2861020903,1.0210171480278705,1021.0171480278703,27227.12394740988,27.22712394740988,26.68258146846168,0.2450441155266889,0.1361356197370494
102991,1641,5.1,39,14.195918350085725,7113.0,70979.59175042862,0.9463945566723816,946.3945566723816,25237.188177930177,25.23718817793017,24.732444414371567,0.22713469360137153,0.12618594088965085
102992,1641,5.2,39,13.458320560321162,7113.0,67291.60280160581,0.8972213706880775,897.2213706880775,23925.90321834873,23.925903218348733,23.44738515398176,0.2153331289651386,0.11962951609174366
102993,1641,5.3,39,17.930723998347332,7113.0,89653.61999173666,1.195381599889822,1195.3815998898222,31876.842663728592,31.876842663728592,31.23930581045402,0.2868915839735573,0.15938421331864297
